"error_name","SurveyorID","Submission.Id","Orig.collection.date","Quad.Sub.Quad","StemTag","Species","QX","QY","DBH","Status.census.2","HOM","Status.2021","Crown.position","Percentage.of.crown.intact","Percentage.of.crown.living","Lean.angle.if.greater.than.15.degrees","Lianas","FAD","Wounded.main.stem","Canker..swelling..deformity","Rotting.trunk","Dead.with.resprout","Notes.2021"
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-12",61008,"tsugca",0.26045,5.0216,18,"A",1.3,"DS",1,98,0,NA,0,"I",NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-12",61011,"betule",5.2867,7.1738,25.5,"A",1.3,"A",3,100,100,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-21",61049,"pinust",0.2399,0.96532,62.8,"A",1.3,"A",4,98,93,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-21",61055,"tsugca",2.1501,9.70072,43.8,"A",1.3,"AU",3,100,95,NA,0,"I",NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-21",61063,"tsugca",9.5466,1.76967,41.5,"A",1.3,"AU",3,95,90,NA,0,"I",NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-21",61065,"uniden",5.3708,2.1369,NA,"D",1.3,"DS",1,0,0,NA,0,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61017,"tsugca",2.6846,5.7363,48,"A",1.3,"AU",3,98,90,NA,0,"I",NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61018,"tsugca",0.2447,8.6783,NA,"D",1.3,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61019,"tsugca",1.1331,9.802,30.3,"A",1.3,"AU",3,100,80,NA,0,"I",NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61020,"tsugca",0.9357,9.6204,NA,"D",1.3,"DS",1,0,0,NA,0,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61021,"tsugca",1.1327,9.5038,NA,"D",1.12,"DS",1,0,0,NA,0,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61022,"tsugca",1.3465,9.702,28.3,"A",1.3,"AU",2,95,70,NA,0,"I",NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61025,"tsugca",5.0477,6.191,25.8,"A",1.3,"AU",3,95,83,NA,0,"I",NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61029,"acerru",9.1649,9.6952,29.4,"A",1.3,"A",3,100,95,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61032,"tsugca",8.2969,5.5138,36.9,"A",1.3,"AU",3,95,93,NA,0,"I",NA,NA,NA,"False",NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61033,"acerru",7.2431,3.3771,24.5,"A",1.3,"A",2,100,98,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"72b571dc-b278-4bad-b671-ac756ca63f3e","2021-07-10","0611-22",61048,"tsugca",0.9461,0.6158,NA,"D",1.3,"DS",1,25,0,NA,0,NA,NA,NA,NA,"False",NA
"Dead_but_now_alive_no_note",NA,"f39e5f07-9c3f-424a-8f37-b321b39ff59c","2021-07-10","0225-21",22773,"fagugr",1.3403,5.02981,16.4,NA,1.3,"A",3,100,100,NA,0,NA,NA,NA,NA,"False",NA
"Dead_but_now_alive_no_note","DJ","9b8534a5-29fb-417e-82ef-1cf337101870","2021-07-10","0414-12",41159,"betupa",4.92248,1.5508,13.6,NA,1.3,"A",1,100,100,NA,0,NA,NA,NA,NA,NA,NA
"Dead_but_now_alive_no_note","DJ","d003a067-14f1-42dd-834d-fddc27d5b2ec","2021-07-10","0419-11",41643,"tsugca",8.28541,9.03789,NA,"D",1.3,"AU",2,100,96,NA,0,"I,LF",NA,NA,NA,"False",NA
"Dead_but_now_alive_no_note","RB","c0082bcf-63be-470e-adf4-1b81ac42de69","2021-07-10","0509-12",50789,"acerru",2.96275,6.6174,NA,"D",1.3,"AU",2,90,64,NA,0,"I,LF",NA,NA,NA,"False",NA
"Dead_but_now_alive_no_note","RB","d4cd8a11-ca1b-4906-a30c-1cb556993389","2021-07-11","0515-22",51337,"tsugca",8.612,3.0463,NA,"D",1.3,"A",4,40,0,NA,0,NA,NA,NA,NA,NA,NA
"wounded_but_no_level","LM","d8dedc48-41c3-4800-85a7-31a6acea2084","2021-07-11","0125-11",12677,"acerru",9.86142,9.77887,10.6,"A",1.71,"AU",2,100,100,NA,0,"W",NA,NA,2,"False",NA
"wounded_but_no_level","NM","ec1cef5a-644b-4540-9ec0-f529cb54bdbd","2021-07-11","0318-21",31491,"tsugca",7.2788,4.8369,67.1,"A",1.3,"AU",3,90,50,NA,0,"I,LF,W",NA,NA,NA,"False",NA
"wounded_but_no_level","RB","dff65a34-aaae-4e5b-a113-9cf20767463c","2021-07-08","0504-22",50429,"acerru",3.8036,0.3883,37.1,"A",1.3,"AU",4,70,70,NA,0,"W",NA,NA,NA,"False",NA
"missing_crown_position","LM","693383af-6a15-4925-9932-3326ba8733e4","2021-07-12","0115-11",10935,"piceru",8.60303,4.49802,NA,"D",1.7,"DS",NA,10,0,NA,0,NA,NA,NA,NA,"False",NA
"wounded_but_no_level","LM","cf9d2305-7d30-4da4-9e23-4228a190a5f9","2021-07-12","0117-12",11156,"piceru",3.02018,8.5023,36.8,"A",1.3,"AU",5,95,90,NA,0,"W",NA,NA,NA,"False","Bleeding pitch"
"missing_crown_position","LM","550a6e4d-9269-4912-9496-64b81114061b","2021-07-12","0118-11",11215,"tsugca",3.28927,9.09318,42.2,"A",1.3,"A",NA,95,85,NA,0,NA,NA,NA,NA,NA,NA
"missing_crown_position","LM","550a6e4d-9269-4912-9496-64b81114061b","2021-07-12","0118-21",11271,"pinust",0.6606,8.0404,NA,"D",1.3,"DS",NA,0,0,NA,0,NA,NA,NA,NA,"False",NA
"crown_living_greater_than_crown_intact","NM","b915b30b-5947-45a7-9e44-e9c2f5b186c6","2021-07-12","0322-22",32478,"querru",7.8119,9.5852,31.1,"A",1.3,"A",4,95,99,NA,0,NA,NA,NA,NA,NA,NA
"wounded_but_no_level","RB","a26a051d-5044-45a0-a03b-091e71ba3101","2021-07-12","0520-11",51829,"acerru",3.1734,8.7466,12.7,"A",1.3,"DS",1,0,0,NA,0,"B,W",NA,NA,NA,"False",NA
"wounded_but_no_level","RB","a26a051d-5044-45a0-a03b-091e71ba3101","2021-07-12","0520-11",51839,"betupa",3.93018,1.53717,19.4,"A",1.3,"AU",2,60,60,NA,0,"W,B",NA,NA,NA,"False",NA
"missing_crown_position","RB","8a544129-ebe8-4dbb-a2c6-b76f7a1e8761","2021-07-13","0521-12",51997,"pinust",9.61705,6.252,20,"A",1.3,"AU",NA,90,78,NA,0,"W",1,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-11",52335,"querru",1.49149,4.92499,44.3,"A",1.3,"A",4,98,98,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-11",52340,"tsugca",3.28915,5.84736,NA,"D",1.3,"DC",1,NA,NA,NA,0,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-11",52345,"pinust",0.97994,9.02901,37.4,"A",1.3,"A",4,90,85,NA,NA,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-11",52347,"tsugca",3.65633,7.20798,22.7,"A",1.3,"A",2,87,73,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-11",52348,"pinust",3.67193,6.97535,NA,"D",1.3,"DS",1,0,0,NA,0,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-11",52350,"tsugca",9.13311,5.93884,16,"A",1.3,"AU",1,70,50,NA,0,"I,LF",NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-11",52351,"tsugca",7.73435,1.60686,NA,"D",1.3,"DS",1,10,0,NA,0,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-11",52352,"betual",6.59936,1.82832,19,"A",1.3,"A",2,100,100,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-11",52353,"acerru",2.137,1.43432,13.9,"A",1.3,"A",1,97,97,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-12",52368,"acerru",2.80226,7.3194,27.1,"A",1.3,"A",3,100,100,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-12",52371,"tsugca",6.50743,9.6898,36.1,"A",1.3,"A",3,87,80,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-12",52372,"tsugca",6.63905,9.6563,NA,"D",1.3,"DS",1,0,0,NA,NA,"I,DF,B",NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-12",52376,"acerru",9.22218,7.1553,NA,"D",1.3,"DS",1,0,0,NA,0,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-12",52377,"acerru",9.1887,3.0113,NA,"D",1.3,"DS",2,20,0,NA,0,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-12",52378,"tsugca",9.91349,0.9949,17.8,"A",1.3,"AU",NA,80,30,NA,0,"I,DF",NA,NA,NA,"False",NA
"missing_crown_position",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-12",52378,"tsugca",9.91349,0.9949,17.8,"A",1.3,"AU",NA,80,30,NA,0,"I,DF",NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-12",52384,"tsugca",5.38136,0.2958,38.4,"A",1.3,"A",3,92,87,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-21",52400,"tsugca",2.5578,4.00626,22.9,"A",1.3,"AU",1,87,50,NA,NA,"I,DF,LF",NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-21",52403,"tsugca",1.2462,6.55195,35.6,"A",1.3,"A",2,90,75,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-21",52405,"acerru",2.8258,6.5486,24.8,"A",1.3,"A",3,100,100,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-21",52408,"acerru",8.9473,8.13494,NA,"D",1.3,"DC",1,NA,NA,NA,0,NA,NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-21",52412,"acerru",8.5676,4.23761,33.1,"A",1.3,"A",3,100,100,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-21",52413,"tsugca",8.3853,1.23998,30.7,"A",1.3,"A",1,90,65,15,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-21",52414,"pinust",4.6331,4.49887,35.5,"A",1.3,"A",4,96,90,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52385,"betupa",0.1572,0.2152,29.1,"A",1.3,"A",3,86,86,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52386,"tsugca",0.1432,1.0624,19.6,"A",1.3,"AU",2,40,30,NA,0,"I,DF",NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52388,"tsugca",1.218,2.4197,29.6,"A",1.3,"A",1,80,62,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52389,"tsugca",1.1543,3.2839,30.2,"A",1.3,"AU",3,60,46,NA,0,"I,LF",NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52390,"acerru",3.3622,3.6065,34.3,"A",1.3,"A",3,100,100,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52392,"tsugca",1.6515,4.5445,26.7,"A",1.3,"AU",2,50,20,NA,0,"I,DF",NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52393,"betule",5.8896,9.8308,34.8,"A",1.3,"A",3,100,100,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52395,"tsugca",8.6182,7.9751,30.2,"A",1.3,"A",1,80,60,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52396,"tsugca",9.8024,5.2753,21.9,"A",1.3,"AU",1,70,20,NA,0,"I,DF",NA,NA,NA,"False",NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52398,"tsugca",6.3105,3.5603,36.9,"A",1.3,"A",2,70,70,NA,0,NA,NA,NA,NA,NA,NA
"personnel_missing",NA,"e9498a15-026d-4aa4-b5bc-d7016c1cd2c2","2021-07-13","0525-22",52399,"querru",5.2709,2.1849,54.8,"A",1.3,"A",4,90,90,NA,0,NA,NA,NA,NA,NA,NA
"duplicated_stem","LM","af18667d-8c46-4f17-a3ff-54e1df612413","2021-07-13","0620-11",61705,"tsugca",6.65064,7.19323,42.7,"A",1.3,"A",4,95,85,NA,0,NA,NA,NA,NA,NA,NA
"Dead_but_now_alive_no_note","LM","aab34652-0930-45fb-9d77-ac1a63a262e8","2021-07-13","0622-21",61950,"betupa",3.5943,3.07316,NA,"D",1.3,"AU",1,0,0,NA,0,"U",NA,NA,NA,"False",NA
"duplicated_stem","LM","0cc29d57-56ac-4758-8aa9-aa14acaeceb3","2021-07-13","0625-11",62166,"betupa",9.57045,0.70435,NA,"D",1.3,"DC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"False",NA
"crown_living_greater_than_crown_intact","DJ","7bf63f21-8d16-40ff-9751-cdb7905417db","2021-07-13","0805-12",80468,"queral",3.03335,7.4763,46.1,"A",1.3,"AU",3,0,100,NA,0,"K",NA,1,NA,"False",NA
"crown_living_greater_than_crown_intact","NM","f3af769e-0927-4bad-ba7e-1b002a342a2c","2021-07-13","0925-12",91736,"tsugca",0.32509,9.3023,14,"A",1.3,"A",1,95,99,NA,0,NA,NA,NA,NA,NA,NA
